winning_team,country
Scotland,Wales
Hungary,Austria
Denmark,Denmark
Germany,Germany
Germany,Germany
Czechoslovakia,Czechoslovakia
Netherlands,Netherlands
Romania,Romania
France,France
Hungary,Hungary
Belgium,Belgium
Hungary,Italy
Netherlands,Irish Free State
Curaçao,Curaçao
Trinidad and Tobago,Jamaica
Suriname,French Guiana
Trinidad and Tobago,Jamaica
Trinidad and Tobago,Jamaica
Netherlands,France
Curaçao,Curaçao
Czechoslovakia,France
Poland,Belgium
Trinidad and Tobago,Trinidad and Tobago
France,France
Hungary,Hungary
Republic of Ireland,Irish Free State
Czechoslovakia,Austria
Netherlands,Netherlands
Hungary,Austria
Jersey,Jersey
Netherlands,Belgium
Republic of Ireland,Hungary
Austria,Austria
Guernsey,Guernsey
Belgium,Belgium
Republic of Ireland,Luxembourg
Romania,Romania
Austria,Italy
Romania,Romania
Bulgaria,Romania
Romania,Romania
Latvia,Estonia
Italy,Hungary
Denmark,Denmark
Latvia,Lithuania
Switzerland,Norway
Lithuania,Lithuania
Yugoslavia,Turkey
Argentina,Argentina
Finland,Estonia
Latvia,Latvia
Estonia,Latvia
Latvia,Latvia
Poland,Latvia
Finland,Norway
Yugoslavia,Yugoslavia
Denmark,Norway
Uruguay,Uruguay
Germany,Czechoslovakia
Germany,Germany
Hungary,Hungary
Denmark,Denmark
Hungary,Romania
Republic of Ireland,Irish Free State
Wales,Wales
Czechoslovakia,Czechoslovakia
Italy,Italy
Norway,Netherlands
Italy,Germany
Hungary,Irish Free State
France,France
Italy,Italy
Brazil,Argentina
Argentina,Argentina
Paraguay,Argentina
Brazil,Argentina
Suriname,Netherlands Guyana
Trinidad and Tobago,Netherlands Guyana
Uruguay,Argentina
Trinidad and Tobago,Netherlands Guyana
Trinidad and Tobago,Netherlands Guyana
Argentina,Argentina
Chile,Argentina
Trinidad and Tobago,Netherlands Guyana
Trinidad and Tobago,Netherlands Guyana
Brazil,Argentina
Argentina,Argentina
Paraguay,Argentina
Brazil,Argentina
Peru,Argentina
Uruguay,Argentina
Austria,France
Peru,Argentina
Argentina,Argentina
Netherlands,Germany
Argentina,Argentina
Belgium,Belgium
Czechoslovakia,Czechoslovakia
Netherlands,Netherlands
Wales,Wales
Germany,Germany
Germany,Luxembourg
Belgium,Belgium
Guernsey,Guernsey
Switzerland,Belgium
Czechoslovakia,Romania
Germany,Germany
Italy,Italy
Guernsey,Jersey
Curaçao,Aruba
Curaçao,Aruba
Netherlands,Netherlands
Czechoslovakia,Czech Republic
Scotland,Austria
Yugoslavia,Hungary
England,Norway
Germany,Germany
Uganda,Uganda
Jersey,Guernsey
Italy,Czechoslovakia
Republic of Ireland,France
Austria,Hungary
Italy,Norway
Estonia,Lithuania
Czechoslovakia,Czech Republic
Belgium,Yugoslavia
Romania,Romania
Denmark,Denmark
Germany,Latvia
Sweden,Romania
Estonia,Estonia
Latvia,Latvia
Yugoslavia,Yugoslavia
Basque Country,Norway
Germany,Germany
Basque Country,Denmark
Latvia,Lithuania
Estonia,Lithuania
Estonia,Lithuania
Latvia,Lithuania
Poland,Bulgaria
Mexico,Mexico
Austria,Austria
Hungary,Hungary
Latvia,Latvia
Mexico,Mexico
Norway,Norway
Czechoslovakia,Czechoslovakia
Austria,Austria
Hungary,Austria
France,France
Norway,Norway
Argentina,Uruguay
Czechoslovakia,Czechoslovakia
Denmark,Denmark
Czechoslovakia,Czechoslovakia
Germany,Germany
Wales,Wales
France,Netherlands
Czechoslovakia,Bulgaria
Norway,Irish Free State
Argentina,Argentina
Hungary,Hungary
Germany,Germany
Netherlands,Netherlands
Basque Country,Mexico
Italy,France
Basque Country,Mexico
Basque Country,Mexico
Dominica,Dominica
Mexico,Mexico
Saint Lucia,Dominica
Dominica,Dominica
Hungary,Luxembourg
Greece,Palestine
France,France
Switzerland,Germany
Mexico,Panama
Costa Rica,Panama
Panama,Panama
Colombia,Panama
Mexico,Panama
Costa Rica,Panama
El Salvador,Panama
Costa Rica,Panama
Mexico,Panama
Greece,Greece
Mexico,Panama
Costa Rica,Panama
Colombia,Panama
Mexico,Panama
Venezuela,Panama
El Salvador,Panama
Netherlands,Netherlands
Haiti,Haiti
Belgium,Luxembourg
Haiti,Haiti
Germany,Germany
Hungary,Germany
Haiti,Haiti
France,France
Hungary,Hungary
Trinidad and Tobago,British Guyana
Trinidad and Tobago,British Guyana
Netherlands,Belgium
Yugoslavia,Yugoslavia
Trinidad and Tobago,British Guyana
Czechoslovakia,Czechoslovakia
Portugal,Germany
Guernsey,Guernsey
Switzerland,Italy
Guernsey,Jersey
Yugoslavia,Romania
England,Germany
Italy,Italy
Latvia,Latvia
Republic of Ireland,Czechoslovakia
Scotland,Netherlands
Italy,Italy
England,France
Yugoslavia,Belgium
Basque Country,Cuba
Norway,Norway
Switzerland,France
Brazil,France
Romania,France
Czechoslovakia,France
France,France
Hungary,France
Italy,France
Cuba,France
Switzerland,France
Estonia,Lithuania
Czechoslovakia,France
Sweden,France
Italy,France
Hungary,France
Brazil,France
Italy,France
Hungary,France
Norway,Norway
Argentina,Argentina
Brazil,France
Italy,France
Basque Country,Cuba
Sweden,Denmark
Hungary,Estonia
Netherlands,Netherlands
Curaçao,Curaçao
Curaçao,Curaçao
Aruba,Aruba
Curaçao,Curaçao
Suriname,Trinidad and Tobago
Suriname,Netherlands Guyana
Latvia,Estonia
Trinidad and Tobago,Netherlands Guyana
Ecuador,Colombia
Peru,Colombia
Ecuador,Colombia
Bolivia,Colombia
Peru,Colombia
Colombia,Colombia
Peru,Colombia
Bolivia,Colombia
Finland,Estonia
Peru,Colombia
Grenada,Saint Kitts and Nevis
Grenada,Saint Kitts and Nevis
Ecuador,Colombia
Bolivia,Colombia
Czechoslovakia,Yugoslavia
Australia,Australia
Estonia,Estonia
Lithuania,Estonia
Norway,Norway
Latvia,Estonia
Romania,Yugoslavia
India,Australia
India,Australia
Germany,Germany
Republic of Ireland,Éire
Denmark,Norway
Australia,Australia
Latvia,Latvia
Germany,Romania
Australia,Australia
Uganda,Kenya
Argentina,Uruguay
Mexico,Mexico
Wales,Wales
Netherlands,Denmark
Basque Country,Mexico
Basque Country,Mexico
Republic of Ireland,Éire
Italy,Italy
Czechoslovakia,Czechoslovakia
Italy,Italy
Dominica,Dominica
Paraguay,Peru
Peru,Peru
Uruguay,Peru
France,France
Peru,Peru
Germany,Belgium
Uruguay,Peru
Peru,Peru
Chile,Peru
Uruguay,Peru
Paraguay,Peru
Peru,Peru
Chile,Chile
Germany,Germany
Netherlands,Netherlands
Haiti,Haiti
Wales,Wales
Hungary,France
Belgium,Belgium
Panama,Haiti
Hungary,Éire
Haiti,Haiti
Italy,Italy
Luxembourg,Luxembourg
Jersey,Jersey
Netherlands,Netherlands
Brittany,France
Jersey,Guernsey
Romania,Romania
England,Italy
Switzerland,Belgium
France,Belgium
Republic of Ireland,Hungary
Romania,Romania
Yugoslavia,Yugoslavia
France,France
Republic of Ireland,Germany
Bulgaria,Bulgaria
England,Romania
Italy,Yugoslavia
Italy,Hungary
Italy,Romania
Norway,Denmark
Denmark,Denmark
Denmark,Denmark
Germany,Norway
Germany,Denmark
Germany,Estonia
Estonia,Latvia
Cuba,Panama
Argentina,Paraguay
Argentina,Paraguay
Czechoslovakia,Bohemia and Moravia
Lithuania,Estonia
Slovakia,Slovakia
Japan,Manchuria
Japan,Manchuria
Denmark,Denmark
Sweden,Norway
Hungary,Hungary
Germany,Yugoslavia
Germany,Bulgaria
Denmark,Denmark
Czechoslovakia,Germany
Hungary,Yugoslavia
Germany,Germany
Uganda,Uganda
Germany,Germany
France,France
Argentina,Argentina
Uganda,Kenya
Argentina,Argentina
Argentina,Argentina
Switzerland,Italy
Argentina,Argentina
Argentina,Argentina
Brazil,Argentina
Uruguay,Uruguay
Argentina,Argentina
Belgium,Belgium
Hungary,Hungary
Luxembourg,Netherlands
Yugoslavia,Romania
Croatia,Croatia
Hungary,Germany
Yugoslavia,Germany
Italy,Italy
Netherlands,Netherlands
Israel,Palestine
Hungary,Hungary
Italy,Italy
Hungary,Hungary
Slovakia,Bulgaria
Germany,Germany
Estonia,Estonia
Uruguay,Uruguay
Argentina,Argentina
Germany,Germany
Germany,Slovakia
Romania,Yugoslavia
Yugoslavia,Hungary
Germany,Hungary
Sweden,Denmark
Germany,Germany
Yugoslavia,Yugoslavia
Puerto Rico,Cuba
Germany,Germany
Hungary,Italy
Hungary,Croatia
Argentina,Chile
Argentina,Chile
Curaçao,Curaçao
Curaçao,Curaçao
Argentina,Peru
Argentina,Peru
Argentina,Peru
Chile,Chile
Chile,Chile
Uruguay,Chile
Argentina,Chile
Argentina,Chile
Uruguay,Chile
Martinique,Guadeloupe
Kenya,Uganda
Argentina,Chile
Peru,Chile
Uruguay,Chile
Argentina,Chile
Germany,Germany
Hungary,Yugoslavia
Germany,Germany
Curaçao,Aruba
Curaçao,Aruba
Panama,Costa Rica
Costa Rica,Costa Rica
Costa Rica,Costa Rica
El Salvador,Costa Rica
Costa Rica,Costa Rica
El Salvador,Costa Rica
Curaçao,Costa Rica
El Salvador,Costa Rica
Costa Rica,Costa Rica
Panama,Costa Rica
Germany,Romania
Germany,Germany
Martinique,Martinique
Croatia,Croatia
Romania,Romania
Denmark,Denmark
Denmark,Germany
Germany,Germany
Uruguay,Uruguay
Argentina,Uruguay
Brazil,Uruguay
Argentina,Uruguay
Peru,Uruguay
Uruguay,Uruguay
Germany,Croatia
Brazil,Uruguay
Argentina,Uruguay
Paraguay,Uruguay
Uruguay,Uruguay
Argentina,Uruguay
Paraguay,Uruguay
Cuba,Cuba
Peru,Uruguay
Uruguay,Uruguay
Cuba,Cuba
Chile,Uruguay
Brazil,Uruguay
Switzerland,Germany
Uruguay,Uruguay
Paraguay,Uruguay
Chile,Uruguay
Peru,Uruguay
Uruguay,Uruguay
Switzerland,France
Italy,Italy
Trinidad and Tobago,Barbados
Spain,Germany
Italy,Italy
Germany,Hungary
Argentina,Argentina
Aruba,Curaçao
Croatia,Slovakia
Croatia,Hungary
Sweden,Denmark
Kenya,Kenya
Germany,Bulgaria
Japan,Manchuria
Japan,Manchuria
Japan,Manchuria
Germany,Germany
Slovakia,Slovakia
Argentina,Uruguay
Croatia,Croatia
Sweden,Germany
Croatia,Romania
Germany,Germany
Hungary,Hungary
Germany,Slovakia
Uganda,Uganda
Uruguay,Argentina
Argentina,Uruguay
Croatia,Croatia
Hungary,Bulgaria
Slovakia,Romania
Denmark,Denmark
Argentina,Paraguay
Paraguay,Paraguay
Aruba,Curaçao
Aruba,Curaçao
Sweden,Hungary
Guyana,British Guyana
Suriname,British Guyana
Suriname,British Guyana
Curaçao,Aruba
Curaçao,Aruba
Trinidad and Tobago,Trinidad and Tobago
Venezuela,Curaçao
Curaçao,Curaçao
Venezuela,Curaçao
Haiti,Curaçao
Croatia,Croatia
Venezuela,Curaçao
Curaçao,Curaçao
Aruba,Curaçao
Aruba,Curaçao
Curaçao,Netherlands Guyana
Suriname,Netherlands Guyana
Curaçao,Netherlands Guyana
Curaçao,Netherlands Guyana
Curaçao,Netherlands Guyana
Aruba,Netherlands Guyana
Guyana,Trinidad and Tobago
Trinidad and Tobago,Barbados
Trinidad and Tobago,Trinidad and Tobago
Guyana,Trinidad and Tobago
Trinidad and Tobago,Barbados
Trinidad and Tobago,Trinidad and Tobago
Guyana,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Trinidad and Tobago,Barbados
Trinidad and Tobago,Trinidad and Tobago
Kenya,Kenya
France,France
Argentina,Argentina
Argentina,Argentina
Chile,Chile
Argentina,Chile
Brazil,Chile
Chile,Chile
Uruguay,Chile
Brazil,Chile
Uruguay,Chile
Argentina,Chile
Chile,Chile
Argentina,Chile
Brazil,Chile
Ecuador,Chile
Argentina,Chile
Argentina,Chile
Uruguay,Chile
Chile,Chile
Colombia,Chile
Colombia,Chile
Brazil,Chile
Argentina,Chile
Brazil,Chile
Uganda,Uganda
Luxembourg,Luxembourg
Sweden,Denmark
Paraguay,Paraguay
Argentina,Paraguay
Argentina,Uruguay
Argentina,Argentina
Hungary,Hungary
Hungary,Hungary
Uganda,Uganda
Denmark,Denmark
Suriname,Netherlands Guyana
Suriname,Netherlands Guyana
Suriname,Netherlands Guyana
Denmark,Norway
Hungary,Hungary
Austria,Austria
Aruba,Aruba
Aruba,Aruba
Belgium,Belgium
Uruguay,Uruguay
Argentina,Argentina
Brazil,Argentina
Uruguay,Argentina
Argentina,Argentina
Chile,Argentina
Brazil,Argentina
Argentina,Argentina
Paraguay,Argentina
Uruguay,Argentina
Paraguay,Argentina
Argentina,Argentina
Brazil,Argentina
Chile,Argentina
Paraguay,Argentina
Argentina,Argentina
Belgium,Belgium
Guatemala,Costa Rica
Panama,Costa Rica
Costa Rica,Costa Rica
Costa Rica,Costa Rica
El Salvador,Costa Rica
Honduras,Costa Rica
Costa Rica,Costa Rica
El Salvador,Costa Rica
Guatemala,Costa Rica
Guatemala,Costa Rica
El Salvador,Costa Rica
Netherlands,Luxembourg
Nicaragua,Costa Rica
Costa Rica,Costa Rica
Honduras,Costa Rica
Guatemala,Costa Rica
France,France
Jersey,Jersey
Austria,Austria
Jersey,Guernsey
France,France
Yugoslavia,Czechoslovakia
Netherlands,Netherlands
France,France
Curaçao,Curaçao
Netherlands,Belgium
Aruba,Curaçao
Curaçao,Curaçao
Norway,Norway
Zambia,Southern Rhodesia
Denmark,Denmark
Norway,Norway
Denmark,Denmark
Luxembourg,Luxembourg
Albania,Albania
Czechoslovakia,Czechoslovakia
Sweden,Norway
Kenya,Kenya
Kenya,Kenya
England,Éire
Hungary,Hungary
Yugoslavia,Albania
Romania,Albania
Albania,Albania
Romania,Albania
Albania,Albania
Wales,Wales
Denmark,Denmark
Suriname,British Guyana
Suriname,British Guyana
Czechoslovakia,Austria
Guyana,British Guyana
Hungary,Luxembourg
Curaçao,Aruba
Aruba,Aruba
Italy,Italy
Colombia,Colombia
Panama,Colombia
Costa Rica,Colombia
Colombia,Colombia
Guatemala,Colombia
Panama,Colombia
Costa Rica,Colombia
Colombia,Colombia
Curaçao,Colombia
Colombia,Colombia
Costa Rica,Colombia
Panama,Colombia
Curaçao,Colombia
Venezuela,Colombia
Colombia,Colombia
Curaçao,Colombia
Guatemala,Colombia
Colombia,Colombia
Curaçao,Colombia
Venezuela,Colombia
Panama,Colombia
Bolivia,Peru
Trinidad and Tobago,Jamaica
Jamaica,Jamaica
Jamaica,Jamaica
Trinidad and Tobago,Jamaica
Zimbabwe,Northern Rhodesia
Trinidad and Tobago,Jamaica
Curaçao,Curaçao
Curaçao,Curaçao
Republic of Ireland,Éire
Suriname,Netherlands Guyana
France,France
Brazil,Uruguay
Netherlands,Netherlands
Italy,Italy
Jersey,Guernsey
Netherlands,Belgium
Hungary,Hungary
Portugal,Éire
South Africa,Australia
Czechoslovakia,Czechoslovakia
Italy,Italy
Belgium,Belgium
South Africa,Australia
Scotland,Luxembourg
Romania,Albania
France,France
South Africa,Australia
France,France
Australia,Australia
Norway,Norway
South Africa,Australia
Bulgaria,Bulgaria
Sweden,Denmark
Czechoslovakia,Denmark
Curaçao,Curaçao
Aruba,Curaçao
Yugoslavia,Romania
Hungary,Yugoslavia
Romania,Bulgaria
Mexico,Cuba
Mexico,Cuba
Cuba,Cuba
Hungary,Hungary
Hungary,Hungary
Czechoslovakia,Czechoslovakia
Suriname,Netherlands Guyana
Guyana,Netherlands Guyana
Suriname,Netherlands Guyana
Yugoslavia,Albania
Austria,Austria
Uganda,Tanganyika
Tanzania,Tanganyika
Uganda,Tanganyika
England,Belgium
Netherlands,Netherlands
Denmark,Norway
Czechoslovakia,Romania
Czechoslovakia,Czechoslovakia
Denmark,Denmark
Hungary,Romania
Yugoslavia,Yugoslavia
England,Wales
Yugoslavia,Yugoslavia
Poland,Romania
Guyana,Trinidad and Tobago
Guyana,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Austria,Austria
Jamaica,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Cuba,Cuba
Puerto Rico,Cuba
Italy,Italy
Costa Rica,Guatemala
Guatemala,Guatemala
Costa Rica,Guatemala
Curaçao,Guatemala
Curaçao,Guatemala
Costa Rica,Guatemala
Panama,Guatemala
El Salvador,Guatemala
Guatemala,Guatemala
Wales,Wales
Costa Rica,Guatemala
El Salvador,Guatemala
Trinidad and Tobago,Netherlands Guyana
El Salvador,Guatemala
Netherlands,Belgium
Panama,Guatemala
Trinidad and Tobago,Netherlands Guyana
Guatemala,Guatemala
Panama,Guatemala
Suriname,Netherlands Guyana
Costa Rica,Guatemala
Curaçao,Guatemala
Curaçao,Guatemala
Panama,Guatemala
Poland,Bulgaria
Italy,France
Brazil,Uruguay
Uruguay,Uruguay
Guernsey,Guernsey
Austria,Austria
Belgium,Netherlands
Hungary,Hungary
Turkey,Greece
Austria,Austria
Albania,Romania
Jersey,Jersey
England,Italy
Hungary,Albania
France,France
Hungary,Hungary
Zambia,Belgian Congo
Netherlands,Norway
Austria,Turkey
Belgium,Belgium
Hungary,Hungary
Jamaica,Jamaica
Netherlands,Netherlands
France,Czechoslovakia
Norway,Denmark
Cuba,Jamaica
Romania,Romania
Denmark,Denmark
Albania,Yugoslavia
Yugoslavia,Bulgaria
Romania,Romania
Madagascar,Mauritius
Mauritius,Mauritius
Mauritius,Mauritius
Norway,Norway
Zimbabwe,Southern Rhodesia
Bulgaria,Bulgaria
Martinique,Martinique
Norway,Norway
Sweden,Norway
Kenya,Uganda
Uganda,Uganda
Uganda,Uganda
England,Denmark
Suriname,French Guiana
United States,United States
Suriname,French Guiana
Hungary,Hungary
French Guiana,French Guiana
Jamaica,Jamaica
Haiti,Jamaica
Jamaica,Jamaica
Belgium,France
Haiti,Trinidad and Tobago
Scotland,Wales
Hungary,Romania
Trinidad and Tobago,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Czechoslovakia,Czechoslovakia
Bulgaria,Bulgaria
Austria,Austria
Netherlands,Belgium
Turkey,Turkey
Switzerland,Éire
Martinique,Guadeloupe
Guadeloupe,Guadeloupe
Guadeloupe,Guadeloupe
Martinique,Guadeloupe
Guadeloupe,Guadeloupe
China PR,Hong Kong
South Korea,Vietnam
South Korea,Macau
Italy,Italy
Belgium,Netherlands
Austria,Austria
Luxembourg,Czechoslovakia
Jersey,Jersey
Czechoslovakia,Czechoslovakia
Trinidad and Tobago,Haiti
Trinidad and Tobago,Haiti
Netherlands,Netherlands
Haiti,Haiti
Ethiopia,Ethiopia
Jamaica,Jamaica
Jamaica,Jamaica
Jersey,Guernsey
Trinidad and Tobago,Jamaica
Hungary,Hungary
Romania,Romania
Martinique,Suriname
Trinidad and Tobago,Puerto Rico
Trinidad and Tobago,Puerto Rico
Turkey,Greece
Cuba,Suriname
Dominican Republic,Suriname
Turkey,Greece
Egypt,Greece
England,Norway
Belgium,Belgium
Czechoslovakia,Czechoslovakia
England,France
Italy,Italy
France,France
Netherlands,Denmark
Italy,Hungary
Spain,France
Yugoslavia,Norway
Scotland,United States
Martinique,Martinique
Hungary,Hungary
Curaçao,Curaçao
Denmark,Denmark
Suriname,Suriname
Suriname,Suriname
Yugoslavia,Yugoslavia
Bulgaria,Czechoslovakia
Mexico,Mexico
Finland,Denmark
Mexico,Mexico
Denmark,Norway
United States,Mexico
Switzerland,Luxembourg
Mexico,Mexico
United States,Mexico
Austria,Austria
Mexico,Mexico
Belgium,Belgium
Nigeria,Sierra Leone
France,Yugoslavia
England,Wales
Hungary,Austria
Denmark,Denmark
Albania,Romania
Czechoslovakia,Czechoslovakia
Yugoslavia,France
Hungary,Hungary
Belgium,Netherlands
France,France
Austria,Yugoslavia
Albania,Bulgaria
Hungary,Hungary
Turkey,Turkey
Wales,Wales
Greece,Greece
Romania,Albania
Yugoslavia,Italy
Denmark,Netherlands
Jamaica,Haiti
Haiti,Haiti
Haiti,Haiti
Zambia,Northern Rhodesia
Bolivia,Bolivia
Croatia,Yugoslavia
Italy,Italy
Northern Ireland,Wales
Chile,Chile
Switzerland,Austria
Trinidad and Tobago,British Guyana
Trinidad and Tobago,British Guyana
Paraguay,Argentina
Guyana,British Guyana
Argentina,Argentina
Trinidad and Tobago,British Guyana
Guernsey,Guernsey
Austria,Austria
Uruguay,Chile
Chile,Chile
Belgium,Belgium
South Korea,Hong Kong
Hungary,Hungary
Poland,Albania
Guernsey,Jersey
Belgium,Belgium
Austria,Austria
England,Belgium
Czechoslovakia,Romania
Scotland,France
Turkey,Turkey
Yugoslavia,Yugoslavia
Albania,Albania
Belgium,Belgium
Australia,Southern Rhodesia
Australia,Southern Rhodesia
Denmark,Denmark
South Africa,South Africa
Norway,Denmark
South Africa,South Africa
Australia,South Africa
Zambia,Northern Rhodesia
Australia,South Africa
Luxembourg,Norway
Czechoslovakia,Bulgaria
Guyana,Suriname
Suriname,Suriname
El Salvador,Netherlands Antilles
Suriname,Suriname
El Salvador,Netherlands Antilles
Yugoslavia,Denmark
Norway,Norway
Hungary,Hungary
Sweden,Norway
Austria,Austria
Romania,Romania
Tanzania,Kenya
Kenya,Kenya
Jamaica,Jamaica
Tanzania,Kenya
Tanzania,Kenya
Scotland,Wales
Hungary,Hungary
Poland,Bulgaria
Belgium,France
Austria,Austria
Yugoslavia,Yugoslavia
Belgium,Belgium
Hungary,Bulgaria
Suriname,Trinidad and Tobago
Germany,Germany
Trinidad and Tobago,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Curaçao,Trinidad and Tobago
Suriname,Trinidad and Tobago
Trinidad and Tobago,Trinidad and Tobago
Turkey,Turkey
Trinidad and Tobago,Guadeloupe
France,France
France,France
Zimbabwe,Southern Rhodesia
Costa Rica,Panama
Panama,Panama
Panama,Panama
Costa Rica,Panama
Costa Rica,Panama
Panama,Panama
Iran,India
India,India
Japan,India
India,India
Iran,India
Japan,India
India,India
Grenada,Barbados
Martinique,Martinique
Barbados,Barbados
Jersey,Jersey
Netherlands,Netherlands
Guernsey,Guernsey
Yugoslavia,Italy
Wales,Wales
Wales,Wales
Martinique,Guadeloupe
Scotland,Belgium
Romania,Czechoslovakia
Barbados,Barbados
Jamaica,Barbados
Austria,Austria
Hungary,Hungary
Barbados,Barbados
Republic of Ireland,Norway
Italy,Italy
Norway,Netherlands
Spain,Belgium
Austria,Denmark
Turkey,Germany
Yugoslavia,Yugoslavia
Madagascar,Mauritius
Mauritius,Mauritius
Mauritius,Mauritius
Norway,Norway
Yugoslavia,Norway
Suriname,Suriname
Suriname,Suriname
Yugoslavia,Yugoslavia
Suriname,Suriname
Norway,Norway
New Caledonia,New Caledonia
New Zealand,New Caledonia
Germany,Austria
New Caledonia,New Caledonia
Kenya,Tanganyika
Tanzania,Tanganyika
Tanzania,Tanganyika
Denmark,Denmark
New Zealand,New Caledonia
New Zealand,New Caledonia
New Zealand,Fiji
Austria,Belgium
Hungary,Czechoslovakia
Nigeria,Nigeria
England,Wales
Denmark,Denmark
Finland,Netherlands
Austria,France
Luxembourg,Luxembourg
Sweden,Italy
Turkey,Turkey
Hungary,Hungary
Germany,Turkey
Greece,Greece
Belgium,Netherlands
Venezuela,Venezuela
Trinidad and Tobago,Guadeloupe
Germany,Germany
Haiti,Jamaica
Haiti,Jamaica
Jamaica,Jamaica
Curaçao,Netherlands Antilles
Curaçao,Netherlands Antilles
Aruba,Aruba
Suriname,Netherlands Antilles
Belgium,Belgium
Guadeloupe,Guadeloupe
Guadeloupe,Martinique
Chile,Chile
Wales,Wales
Austria,Austria
Uruguay,Chile
Peru,Chile
Chile,Chile
Sweden,France
Uruguay,Chile
Chile,Chile
Guernsey,Guernsey
Belgium,Belgium
Brazil,Chile
Uruguay,Chile
Peru,Chile
Mexico,Chile
Brazil,Chile
Chile,Chile
Brazil,Chile
Brazil,Chile
France,France
Germany,Luxembourg
Peru,Chile
Guernsey,Jersey
Germany,Germany
Austria,Austria
Romania,Romania
Sweden,Netherlands
Hungary,Hungary
England,Italy
France,Belgium
England,Austria
Scotland,Denmark
Romania,Romania
Switzerland,Turkey
Spain,Turkey
Finland,Norway
Sweden,Norway
Finland,Norway
Yugoslavia,Yugoslavia
Curaçao,Netherlands
Haiti,Haiti
Jamaica,Haiti
Haiti,Haiti
Haiti,Haiti
Egypt,Netherlands
